model,openml_task_id,openml_dataset_id,openml_dataset_name,task,feature_type,dataset_size,search_type,seed,device,score_train_mean,score_val_mean,score_test_mean,loss_train_mean,loss_val_mean,loss_test_mean,scores_train,scores_val,scores_test,losses_train,losses_val,losses_test,hp__batch_size,hp__max_epochs,hp__optimizer,hp__lr,hp__weight_decay,hp__lr_scheduler,hp__lr_scheduler_patience,hp__early_stopping_patience,hp__use_pretrained_weights,hp__path_to_weights,hp__n_ensembles
TABPFN_FINETUNE,361060,44120,electricity,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,1,cuda:7,0.816100001335144,0.803558886051178,0.8047862648963928,0.4049397706985473,0.4211178123950958,0.4211370944976806,[0.816100001335144],[0.803558886051178],[0.8047862648963928],[0.40493977069854736],[0.4211178123950958],[0.42113709449768066],1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361055,44089,credit,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,0,cuda:6,0.7813500165939331,0.765640527009964,0.7738297879695892,0.4641901552677154,0.4807032495737076,0.4845726490020752,"[0.7817000150680542, 0.781000018119812]","[0.7795432209968567, 0.7517378330230713]","[0.7697872519493103, 0.7778723239898682]","[0.46325257420539856, 0.46512773633003235]","[0.4676700830459595, 0.4937364161014557]","[0.48620668053627014, 0.48293861746788025]",1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361069,44129,Higgs,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,0,cuda:6,0.7268999814987183,0.6881600022315979,0.6855199933052063,0.5612435936927795,0.591198742389679,0.593011200428009,[0.7268999814987183],[0.6881600022315979],[0.6855199933052063],[0.5612435936927795],[0.591198742389679],[0.593011200428009],1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361070,44130,eye_movements,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,0,cuda:6,0.6213458577791849,0.5750487248102824,0.5780696272850037,0.6461453636487325,0.6690117518107096,0.6727931102116903,"[0.6514554023742676, 0.624225378036499, 0.5883567929267883]","[0.5687134265899658, 0.609649121761322, 0.5467836260795593]","[0.5641025900840759, 0.5853658318519592, 0.5847404599189758]","[0.6267838478088379, 0.6432709097862244, 0.6683813333511353]","[0.668143093585968, 0.6641749739646912, 0.6747171878814697]","[0.6825541853904724, 0.6691057085990906, 0.6667194366455078]",1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361062,44122,pol,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,1,cuda:7,0.975579798221588,0.9595736861228944,0.9559332728385924,0.0636040680110454,0.0982029537359873,0.10831235597531,"[0.9793113470077515, 0.9754853248596191, 0.9719427227973938]","[0.9503858685493469, 0.9636163115501404, 0.9647188782691956]","[0.9575070738792419, 0.9584513902664185, 0.9518413543701172]","[0.05366532877087593, 0.06420401483774185, 0.07294286042451859]","[0.10676810890436172, 0.0994429886341095, 0.08839776366949081]","[0.10327897220849991, 0.10668882727622986, 0.11496926844120026]",1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361273,45022,Diabetes130US,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,0,cuda:6,0.613099992275238,0.6073552966117859,0.6032785177230835,0.6555730104446411,0.6609655618667603,0.6635553240776062,[0.613099992275238],[0.6073552966117859],[0.6032785177230835],[0.6555730104446411],[0.6609655618667603],[0.6635553240776062],1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361065,44125,MagicTelescope,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,1,cuda:7,0.8770337303479513,0.864505390326182,0.863226572672526,0.2813593645890553,0.3086565633614858,0.3048456211884816,"[0.8835843205451965, 0.8683114647865295, 0.8792054057121277]","[0.8703241944313049, 0.8669991493225098, 0.8561928272247314]","[0.8565836548805237, 0.8669039011001587, 0.8661921620368958]","[0.26646295189857483, 0.2984435558319092, 0.27917158603668213]","[0.3034648597240448, 0.3016461730003357, 0.3208586573600769]","[0.3216811418533325, 0.30108749866485596, 0.29176822304725647]",1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361275,45020,default-of-credit-card-clients,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,0,cuda:6,0.7263365586598715,0.6915131409962972,0.7137733101844788,0.5419496099154154,0.5877453684806824,0.5621330738067627,"[0.728955864906311, 0.7263724207878113, 0.7236813902854919]","[0.6976549625396729, 0.6758794188499451, 0.7010050415992737]","[0.7076757550239563, 0.7216642498970032, 0.7119799256324768]","[0.5376797914505005, 0.5438403487205505, 0.5443286895751953]","[0.5761904716491699, 0.6034018397331238, 0.5836437940597534]","[0.566349983215332, 0.551581859588623, 0.568467378616333]",1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361066,44126,bank-marketing,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,1,cuda:7,0.7926346063613892,0.7969187696774801,0.7928292751312256,0.4459643363952636,0.4358356197675069,0.4558702309926351,"[0.7902485132217407, 0.7945705056190491, 0.7930848002433777]","[0.805672287940979, 0.8025209903717041, 0.7825630307197571]","[0.8010801076889038, 0.7794779539108276, 0.7979297637939453]","[0.44603288173675537, 0.44207853078842163, 0.449781596660614]","[0.4272370934486389, 0.42027416825294495, 0.4599955976009369]","[0.45259425044059753, 0.46988406777381897, 0.44513237476348877]",1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361277,45026,heloc,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,0,cuda:6,0.722000002861023,0.7214814821879069,0.7222222288449606,0.5440896153450012,0.5530669689178467,0.5494728088378906,"[0.7210000157356262, 0.7232857346534729, 0.7217142581939697]","[0.7322221994400024, 0.7211111187934875, 0.7111111283302307]","[0.7304762005805969, 0.7047619223594666, 0.7314285635948181]","[0.546956479549408, 0.5429234504699707, 0.542388916015625]","[0.5338263511657715, 0.5529441833496094, 0.5724303722381592]","[0.5394167304039001, 0.5679928064346313, 0.5410088896751404]",1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
