model,openml_task_id,openml_dataset_id,openml_dataset_name,task,feature_type,dataset_size,search_type,seed,device,score_train_mean,score_val_mean,score_test_mean,loss_train_mean,loss_val_mean,loss_test_mean,scores_train,scores_val,scores_test,losses_train,losses_val,losses_test,hp__batch_size,hp__max_epochs,hp__optimizer,hp__lr,hp__weight_decay,hp__lr_scheduler,hp__lr_scheduler_patience,hp__early_stopping_patience,hp__use_pretrained_weights,hp__path_to_weights,hp__n_ensembles
TABPFN_FINETUNE,361060,44120,electricity,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,1,cuda:7,0.871399998664856,0.820533812046051,0.8162251710891724,0.3165368139743805,0.3897426128387451,0.3917019069194793,[0.871399998664856],[0.820533812046051],[0.8162251710891724],[0.3165368139743805],[0.3897426128387451],[0.39170190691947937],10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361062,44122,pol,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,1,cuda:7,0.990411420663198,0.954428513844808,0.9390934705734252,0.055020456512769,0.1268173481027285,0.1415392657121022,"[0.9903641939163208, 0.9905058741569519, 0.9903641939163208]","[0.9437706470489502, 0.9547960162162781, 0.9647188782691956]","[0.9386213421821594, 0.94475919008255, 0.9338998794555664]","[0.05471886694431305, 0.05564744397997856, 0.05469505861401558]","[0.14269305765628815, 0.12309478223323822, 0.11466420441865921]","[0.1415490359067917, 0.13646537065505981, 0.14660339057445526]",10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361277,45026,heloc,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,0,cuda:6,0.7289047638575236,0.7233333388964335,0.7203174630800883,0.5312026739120483,0.556667427221934,0.554711103439331,"[0.727142870426178, 0.7314285635948181, 0.7281428575515747]","[0.7366666793823242, 0.7277777791023254, 0.7055555582046509]","[0.7247619032859802, 0.7057142853736877, 0.7304762005805969]","[0.5346681475639343, 0.5291491150856018, 0.5297907590866089]","[0.5371283888816833, 0.5487557649612427, 0.584118127822876]","[0.5468249917030334, 0.5681750774383545, 0.5491332411766052]",10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361063,44123,house_16H,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,1,cuda:7,0.9659993648529052,0.8822075724601746,0.8823391000429789,0.1445157279570897,0.2835837205251058,0.2749692499637604,"[0.9654697775840759, 0.9647282958030701, 0.9678000211715698]","[0.8855024576187134, 0.8797364234924316, 0.8813838362693787]","[0.8842216730117798, 0.8785739541053772, 0.8842216730117798]","[0.1460036337375641, 0.1451549082994461, 0.14238864183425903]","[0.2850620150566101, 0.28349998593330383, 0.28218916058540344]","[0.2748444676399231, 0.2765447795391083, 0.27351850271224976]",10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361065,44125,MagicTelescope,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,1,cuda:7,0.923742413520813,0.8658908208211263,0.8616844614346822,0.2163343280553817,0.3179529507954915,0.3148347834746043,"[0.9253444671630859, 0.9229947924613953, 0.9228879809379578]","[0.8753117322921753, 0.8661679029464722, 0.8561928272247314]","[0.8558719158172607, 0.864412784576416, 0.8647686839103699]","[0.215114027261734, 0.21726182103157043, 0.21662713587284088]","[0.31196850538253784, 0.30928999185562134, 0.33260035514831543]","[0.3319645822048187, 0.3085685074329376, 0.3039712607860565]",10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361069,44129,Higgs,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,0,cuda:6,0.807200014591217,0.6804599761962891,0.6787800192832947,0.4804849028587341,0.5929101705551147,0.5964033007621765,[0.807200014591217],[0.6804599761962891],[0.6787800192832947],[0.48048490285873413],[0.5929101705551147],[0.5964033007621765],10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361066,44126,bank-marketing,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,1,cuda:7,0.814244548479716,0.7976190646489462,0.7890789111455282,0.4142712950706482,0.4332742194334666,0.456253965695699,"[0.8138843774795532, 0.8167206645011902, 0.8121286034584045]","[0.7972689270973206, 0.8046218752861023, 0.7909663915634155]","[0.7974797487258911, 0.7740774154663086, 0.7956795692443848]","[0.4145396947860718, 0.41176480054855347, 0.41650938987731934]","[0.42871561646461487, 0.41981545090675354, 0.45129159092903137]","[0.457747220993042, 0.46683186292648315, 0.444182813167572]",10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361274,45021,jannis,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,0,cuda:6,0.7910000085830688,0.7447807192802429,0.7457215189933777,0.4583915174007416,0.514462947845459,0.5148515105247498,[0.7910000085830688],[0.7447807192802429],[0.7457215189933777],[0.4583915174007416],[0.514462947845459],[0.5148515105247498],10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361276,45028,california,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,0,cuda:6,0.8913000226020813,0.8639498353004456,0.8657979369163513,0.264227956533432,0.31009441614151,0.301179826259613,[0.8913000226020813],[0.8639498353004456],[0.8657979369163513],[0.264227956533432],[0.31009441614151],[0.30117982625961304],10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361068,44128,MiniBooNE,CLASSIFICATION,NUMERICAL,MEDIUM,DEFAULT,1,cuda:7,0.996999979019165,0.9393618702888488,0.9377310276031494,0.0509473159909248,0.1624738126993179,0.1673073321580886,[0.996999979019165],[0.9393618702888489],[0.9377310276031494],[0.050947315990924835],[0.16247381269931793],[0.16730733215808868],10000,0,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
