model,openml_task_id,openml_dataset_id,openml_dataset_name,task,feature_type,dataset_size,search_type,seed,device,score_train_mean,score_val_mean,score_test_mean,loss_train_mean,loss_val_mean,loss_test_mean,scores_train,scores_val,scores_test,losses_train,losses_val,losses_test,hp__batch_size,hp__max_epochs,hp__optimizer,hp__lr,hp__weight_decay,hp__lr_scheduler,hp__lr_scheduler_patience,hp__early_stopping_patience,hp__use_pretrained_weights,hp__path_to_weights,hp__n_ensembles
TABPFN_FINETUNE,361093,44055,analcatdata_supreme,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,0.8794337391853333,0.8975626945495605,0.8722195029258728,0.0358687754720449,0.0340881165117025,0.0381484355777502,"[0.909523606300354, 0.8883392214775085, 0.8652676939964294, 0.8750594258308411, 0.8589787483215332]","[0.9258607625961304, 0.9231201410293579, 0.8834607601165771, 0.8397561311721802, 0.9156156778335571]","[0.9120821952819824, 0.8785718679428101, 0.8494512438774109, 0.8585139513015747, 0.8624782562255859]","[0.026251262053847313, 0.0338548943400383, 0.040182944387197495, 0.038265034556388855, 0.04078974202275276]","[0.022703230381011963, 0.023173900321125984, 0.044345974922180176, 0.04769045487046242, 0.03252702206373215]","[0.029648063704371452, 0.03613705560564995, 0.04179218411445618, 0.04084906727075577, 0.042315807193517685]",10000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361094,44056,visualizing_soil,REGRESSION,MIXED,MEDIUM,DEFAULT,1,cuda:7,0.9339013894399008,0.934498111406962,0.9322489500045776,10.171881198883057,9.883984883626304,10.33978509902954,"[0.953733503818512, 0.9173735976219177, 0.9305970668792725]","[0.9521088600158691, 0.9156180620193481, 0.935767412185669]","[0.9512096047401428, 0.9152302145957947, 0.9303070306777954]","[7.09970235824585, 12.827661514282227, 10.588279724121094]","[7.339725494384766, 12.436561584472656, 9.875667572021484]","[7.47384786605835, 12.682055473327637, 10.863451957702637]",10000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361102,44068,particulate-matter-ukair-2017,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,0.6199848651885986,0.6229473352432251,0.630058228969574,0.1748542338609695,0.1736444532871246,0.172324076294899,[0.6199848651885986],[0.6229473352432251],[0.630058228969574],[0.17485423386096954],[0.17364445328712463],[0.172324076294899],10000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361104,45042,abalone,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,0.5597418785095215,0.5442934155464172,0.5485617995262146,4.570196723937988,4.508335971832276,4.789119052886963,"[0.5623859167098999, 0.5797075033187866, 0.5378739833831787, 0.5585087537765503, 0.5602332353591919]","[0.515717089176178, 0.5649377107620239, 0.5355260968208313, 0.5889254212379456, 0.5163607597351074]","[0.5442935228347778, 0.5372164249420166, 0.5475742816925049, 0.5416854023933411, 0.5720393657684326]","[4.592796325683594, 4.4141693115234375, 4.594577789306641, 4.5903215408325195, 4.65911865234375]","[5.440167427062988, 3.646428108215332, 5.162501335144043, 4.238916397094727, 4.053666591644287]","[4.39238977432251, 5.028295993804932, 5.239880561828613, 4.7566680908203125, 4.528360843658447]",10000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361287,45043,seattlecrime6,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,-0.0557544231414794,-0.036415696144104,-0.0391024351119995,186588.359375,185583.46875,185353.484375,[-0.05575442314147949],[-0.036415696144104004],[-0.03910243511199951],[186588.359375],[185583.46875],[185353.484375],10000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361098,44063,Bike_Sharing_Demand,REGRESSION,MIXED,MEDIUM,DEFAULT,1,cuda:7,0.8055857121944427,0.7842187583446503,0.7900664210319519,6404.66845703125,6956.828369140625,6944.8955078125,"[0.7911182045936584, 0.820053219795227]","[0.7639648914337158, 0.8044726252555847]","[0.7829974293708801, 0.7971354126930237]","[6852.77685546875, 5956.56005859375]","[7605.71435546875, 6307.9423828125]","[7239.6640625, 6650.126953125]",10000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361288,45045,delays_zurich_transport,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,-0.1361639499664306,-0.1400244235992431,-0.1351298093795776,11.050810813903809,11.179518699645996,11.13294506072998,[-0.13616394996643066],[-0.14002442359924316],[-0.13512980937957764],[11.050810813903809],[11.179518699645996],[11.13294506072998],10000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361099,44065,nyc-taxi-green-dec-2016,REGRESSION,MIXED,MEDIUM,DEFAULT,1,cuda:7,0.1089019179344177,0.0982446074485778,0.1166896224021911,0.3231971561908722,0.318545788526535,0.3142749965190887,[0.10890191793441772],[0.09824460744857788],[0.11668962240219116],[0.3231971561908722],[0.31854578852653503],[0.31427499651908875],10000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361291,45048,medical_charges,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,0.969787061214447,0.9699720144271852,0.9706671833992004,0.009462890215218,0.0096418922767043,0.0094413198530673,[0.969787061214447],[0.9699720144271851],[0.9706671833992004],[0.009462890215218067],[0.009641892276704311],[0.009441319853067398],10000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
TABPFN_FINETUNE,361103,44069,SGEMM_GPU_kernel_performance,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,0.9965739250183104,0.9964957237243652,0.996475338935852,0.0042267744429409,0.0044456203468143,0.0043716947548091,[0.9965739250183105],[0.9964957237243652],[0.996475338935852],[0.00422677444294095],[0.004445620346814394],[0.004371694754809141],10000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,1
