model,openml_task_id,openml_dataset_id,openml_dataset_name,task,feature_type,dataset_size,search_type,seed,device,score_train_mean,score_val_mean,score_test_mean,loss_train_mean,loss_val_mean,loss_test_mean,scores_train,scores_val,scores_test,losses_train,losses_val,losses_test,hp__batch_size,hp__max_epochs,hp__optimizer,hp__lr,hp__weight_decay,hp__lr_scheduler,hp__lr_scheduler_patience,hp__early_stopping_patience,hp__use_pretrained_weights,hp__path_to_weights,hp__n_ensembles
TABPFN_FINETUNE,361093,44055,analcatdata_supreme,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,0.8272741913795472,0.8615041494369506,0.8078978896141052,0.0513496667146682,0.0439504493027925,0.0586810301989316,"[0.6884991526603699, 0.758087158203125, 0.9191450476646423, 0.8492651581764221, 0.9213744401931763]","[0.8510004281997681, 0.7463583946228027, 0.9135433435440063, 0.8449071645736694, 0.9517114162445068]","[0.7445915937423706, 0.6910610198974609, 0.8977364897727966, 0.8163459897041321, 0.8897543549537659]","[0.09038034826517105, 0.0733465626835823, 0.024114403873682022, 0.046164944767951965, 0.022742073982954025]","[0.045627299696207047, 0.07645522058010101, 0.03289882838726044, 0.046157438308000565, 0.018613459542393684]","[0.0861300528049469, 0.09194038063287735, 0.0283882524818182, 0.053023576736450195, 0.033922888338565826]",1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361102,44068,particulate-matter-ukair-2017,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,0.6127620935440063,0.6133299469947815,0.6217110753059387,0.1781775951385498,0.1780735552310943,0.1762123107910156,[0.6127620935440063],[0.6133299469947815],[0.6217110753059387],[0.1781775951385498],[0.17807355523109436],[0.17621231079101562],1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361094,44056,visualizing_soil,REGRESSION,MIXED,MEDIUM,DEFAULT,1,cuda:7,0.9738187988599142,0.974784771601359,0.9750681122144064,4.0367129643758135,3.796043078104655,3.795773466428121,"[0.9929739832878113, 0.9549304842948914, 0.9735519289970398]","[0.9905936121940613, 0.9626551866531372, 0.9711055159568787]","[0.9896885752677917, 0.961123526096344, 0.9743922352790833]","[1.078162670135498, 6.996992588043213, 4.0349836349487305]","[1.441612720489502, 5.504035472869873, 4.44248104095459]","[1.5795363187789917, 5.816148281097412, 3.991635799407959]",1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361103,44069,SGEMM_GPU_kernel_performance,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,0.9942750334739684,0.9950693249702454,0.9947479963302612,0.0070629348047077,0.0062552099116146,0.0065141953527927,[0.9942750334739685],[0.9950693249702454],[0.9947479963302612],[0.007062934804707766],[0.0062552099116146564],[0.00651419535279274],1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361287,45043,seattlecrime6,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,-0.004847764968872,0.0031736493110656,-0.004612922668457,177591.390625,178494.5,179201.3125,[-0.00484776496887207],[0.003173649311065674],[-0.004612922668457031],[177591.390625],[178494.5],[179201.3125],1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361288,45045,delays_zurich_transport,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,-0.1065136194229126,-0.1119581460952758,-0.1078230142593383,10.762418746948242,10.904290199279783,10.86512851715088,[-0.1065136194229126],[-0.11195814609527588],[-0.10782301425933838],[10.762418746948242],[10.904290199279785],[10.865128517150879],1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361098,44063,Bike_Sharing_Demand,REGRESSION,MIXED,MEDIUM,DEFAULT,1,cuda:7,0.8891295790672302,0.8759159743785858,0.8826841413974762,3654.1171875,4000.6986083984375,3878.180908203125,"[0.8921937346458435, 0.8860654234886169]","[0.8749650120735168, 0.8768669366836548]","[0.8883388042449951, 0.8770294785499573]","[3536.7958984375, 3771.4384765625]","[4028.979248046875, 3972.41796875]","[3725.251953125, 4031.10986328125]",1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361289,45047,Airlines_DepDelay_1M,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,-0.01722252368927,-0.0162585973739624,-0.0133619308471679,3.9058473110198975,3.939955711364746,3.953243970870972,[-0.01722252368927002],[-0.016258597373962402],[-0.013361930847167969],[3.9058473110198975],[3.939955711364746],[3.9532439708709717],1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361101,44066,house_sales,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,0.8522213697433472,0.8432506918907166,0.8420990705490112,0.0411310866475105,0.0439578481018543,0.0434034466743469,[0.8522213697433472],[0.8432506918907166],[0.8420990705490112],[0.04113108664751053],[0.043957848101854324],[0.043403446674346924],1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361097,44062,Brazilian_houses,REGRESSION,MIXED,MEDIUM,DEFAULT,1,cuda:7,0.963827908039093,0.9526169300079346,0.9728123545646667,0.0232124185810486,0.0299093648791313,0.0170523378377159,"[0.9608080387115479, 0.9683495759963989, 0.9623261094093323]","[0.9477885365486145, 0.9370554685592651, 0.9730067849159241]","[0.9762291312217712, 0.9790943264961243, 0.9631136059761047]","[0.02523106150329113, 0.02046557329595089, 0.023940620943903923]","[0.03369323909282684, 0.038991447538137436, 0.017043408006429672]","[0.014528924599289894, 0.012830625288188457, 0.02379746362566948]",1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361104,45042,abalone,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,0.5482537746429443,0.5467453956604004,0.5464326500892639,4.692575740814209,4.48007082939148,4.810109043121338,"[0.5661271810531616, 0.5326732993125916, 0.5579417943954468, 0.5291011333465576, 0.5554254651069641]","[0.5172499418258667, 0.5428779125213623, 0.5554673671722412, 0.5784038305282593, 0.5397279262542725]","[0.5485209822654724, 0.513006329536438, 0.564138650894165, 0.5318901538848877, 0.5746071338653564]","[4.553531646728516, 4.908152103424072, 4.3950581550598145, 4.896081447601318, 4.710055351257324]","[5.422948360443115, 3.8313205242156982, 4.940860271453857, 4.347412586212158, 3.8578124046325684]","[4.351643085479736, 5.291347026824951, 5.048036098480225, 4.858328819274902, 4.501190185546875]",1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361099,44065,nyc-taxi-green-dec-2016,REGRESSION,MIXED,MEDIUM,DEFAULT,1,cuda:7,0.1711373329162597,0.1474007368087768,0.1657072305679321,0.300624668598175,0.3011813461780548,0.2968349158763885,[0.17113733291625977],[0.14740073680877686],[0.16570723056793213],[0.30062466859817505],[0.3011813461780548],[0.29683491587638855],1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361096,44059,diamonds,REGRESSION,MIXED,MEDIUM,DEFAULT,1,cuda:7,0.9304027557373048,0.9363499283790588,0.9363092184066772,0.0714641809463501,0.0652040988206863,0.065636321902275,[0.9304027557373047],[0.9363499283790588],[0.9363092184066772],[0.0714641809463501],[0.06520409882068634],[0.06563632190227509],1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
TABPFN_FINETUNE,361291,45048,medical_charges,REGRESSION,MIXED,MEDIUM,DEFAULT,0,cuda:6,0.9701775312423706,0.9708670973777771,0.9701588749885559,0.00934058427810669,0.009354491718113422,0.009604920633137226,[0.9701775312423706],[0.9708670973777771],[0.9701588749885559],[0.00934058427810669],[0.009354491718113422],[0.009604920633137226],1000,300,adamw,1e-05,0,True,30,40,True,tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt,10
